PROVIDER_ID,Hospital_Name,Address,State,ZIP Code,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score
180138,BAPTIST HEALTH LAGRANGE,1025 NEW MOODY LANE,KY,40031.0,1,8,7,3,3,9,5,2,3) # of groups=5,0.3987652413485493,4.0,-0.4059399806794676,1.2489275164806295,0.05456804734853,0.9324870021813716,-0.0320343952023722
180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,KY,41339.0,1,8,4,3,2,6,4,1,2) # of groups=4,-0.6856312397776346,1.0,-1.3306683584472807,-1.6735716165565384,0.0070046003504494,-0.2288642665347271,0.2009223440312228
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,KY,40202.0,1,8,8,5,7,8,5,2,3) # of groups=5,-0.9656052851904208,1.0,-1.1636379638641237,-0.7047184307411424,-0.2715880574597883,-1.3992819907489953,-1.5581288980944148
180143,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,KY,40509.0,1,8,8,5,7,8,5,2,3) # of groups=5,-0.1421854869058508,3.0,0.5566082147069126,-0.9209420806580302,0.3417326838496005,-0.5104175300874207,-0.2076780852023712
180149,TJ HEALTH COLUMBIA,901 WESTLAKE DRIVE,KY,42728.0,0,0,2,1,0,6,1,0,,0.7621097964753555,,0.0582144518621059,1.7806421744541914,,,0.1852752353051142
180154,"PINEVILLE COMMUNITY HEALTH CENTER, INC",850 RIVERVIEW AVENUE,KY,40977.0,0,0,3,2,1,5,2,0,,-0.395706734429851,,-0.933784243127848,-1.0551926123259974,0.1835002162723403,,0.7379467313720612
181301,MARCUM AND WALLACE MEMORIAL HOSPITAL,60 MERCY COURT,KY,40336.0,1,8,5,3,1,5,4,1,2) # of groups=4,0.6233439968567862,4.0,0.4564630379620771,1.422883840050278,-0.6837100269342619,1.5027803059782627,0.2474351858698998
181302,THE JAMES B. HAGGIN MEMORIAL HOSPITAL,464 LINDEN AVENUE,KY,40330.0,0,0,3,1,2,6,2,0,,-0.1410966164251978,,0.2256027308944662,-0.0395693911986294,-0.7065797254500514,,0.0372070337856077
181304,TRIGG COUNTY HOSPITAL,254 MAIN STREET,KY,42211.0,0,0,2,0,0,2,0,0,,0.3634195283880427,,,0.1276938913927451,,,0.7955831962127549
181305,ARH OUR LADY OF THE WAY,11203 MAIN STREET,KY,41649.0,0,0,2,0,0,7,1,0,,-0.7975939140530419,,,-1.7215368885209463,,,0.8963015391381163
181306,METHODIST HOSPITAL UNION COUNTY,4604 US HIGHWAY 60 WEST,KY,42437.0,0,0,2,0,1,5,1,0,,-2.1250495135799548,,,-0.5009484481549158,-4.323629489246952,,-1.0718381781363653
181307,MORGAN COUNTY ARH HOSPITAL,476 LIBERTY ROAD,KY,41472.0,0,0,1,0,0,5,1,0,,0.2212092839744183,,,0.5481760259046802,,,-0.3782297428977285
181308,BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVENUE,KY,40383.0,0,0,2,0,0,6,1,0,,0.3520711174455336,,,0.2711043137904563,,,0.500510257479842
181309,CASEY COUNTY HOSPITAL,187 WOLFORD AVENUE,KY,42539.0,0,0,4,2,2,4,2,0,,-1.916411285779606,,0.1244227171029457,-0.5327800473641505,-6.214295355718323,,-0.3151434332716374
181310,CARROLL COUNTY MEMORIAL HOSPITAL,309 ELEVENTH STREET,KY,41008.0,0,0,1,0,0,1,0,0,,0.3164709578535074,,,0.5481760259046802,,,-0.1083216669069762
181311,ST ELIZABETH GRANT,238 BARNES ROAD,KY,41097.0,0,0,1,0,0,6,1,0,,-0.2698418337004507,,,-1.0035513848024176,,,1.075292343319822
181314,CAVERNA MEMORIAL HOSPITAL,1501 SOUTH DIXIE STREET,KY,42749.0,0,0,1,0,0,3,1,0,,-0.4560919760546275,,,0.1367906486354935,,,-1.5430434546531824
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,KY,40484.0,0,0,2,1,2,6,1,0,,0.6257597879752143,,1.5089128701425607,-0.3575973551715586,0.4836032078547328,,1.070087629991712
181316,MARY BRECKINRIDGE ARH HOSPITAL,130 KATE IRELAND DRIVE,KY,41749.0,0,0,1,0,1,4,1,0,,0.8859638256945039,,,0.5481760259046802,1.4110119356821584,,0.5426532569984811
181317,CUMBERLAND COUNTY HOSPITAL,299 GLASGOW ROAD,KY,42717.0,0,0,2,1,0,5,1,0,,-1.603131503007826,,-3.122162849752737,-0.5139787859766586,,,-0.8150206818659645
181318,THE MEDICAL CENTER AT FRANKLIN,1100 BROOKHAVEN ROAD,KY,42135.0,0,0,7,1,1,3,2,0,,-0.1858728244748285,,0.6719714749807603,-0.020037284319612,-0.2783677250773181,,-1.8930452126567408
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,KY,40143.0,1,0,4,3,1,6,3,1,1) # of groups=3,-3.8388616002267097,,-1.160807158722259,-1.6991751102394057,-10.05827091417606,,-1.2691362323877855
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,KY,42078.0,0,0,4,2,0,4,2,0,,0.8387680843317786,,0.2264010068773701,0.9447170903046248,,,1.7672012153813097
181321,WAYNE COUNTY HOSPITAL,166 HOSPITAL STREET,KY,42633.0,0,0,4,1,0,3,2,0,,-1.1147796257263545,,-1.2808917803967748,-0.5961388396362192,,,-1.761082116662498
181322,CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,KY,42445.0,0,0,2,1,0,2,0,0,,-0.8432865313467346,,-2.6757941056664447,0.3661328165769485,,,0.2990418837126481
181323,OHIO COUNTY HOSPITAL,1211 OLD MAIN STREET,KY,42347.0,0,8,6,2,1,4,3,0,1) # of groups=3,-0.5706604770700275,,-1.6240710070539792,-0.5455106229255209,-0.9571219052760844,0.6407872164381896,-0.1979907244183393
181324,THE MEDICAL CENTER AT SCOTTSVILLE,456 BURNLEY ROAD,KY,42164.0,0,0,2,0,2,3,1,0,,0.1997263625073103,,,0.2951843786563619,0.3756697657533465,,-0.2978429063836836
181325,JANE TODD CRAWFORD HOSPITAL,290 INDUSTRIAL PARK ROAD,KY,42743.0,0,0,0,0,2,4,1,0,,-0.944854343904038,,,,-0.4018928945240266,,-1.940283667767392
181327,MARSHALL COUNTY HOSPITAL,615 OLD SYMSONIA ROAD,KY,42025.0,0,0,5,2,0,4,2,0,,0.1197331128913401,,-0.0027404313612742,0.3489819815789592,,,-0.0760216485728354
181328,KNOX COUNTY HOSPITAL,80 HOSPITAL DRIVE,KY,40906.0,0,0,3,1,2,7,2,0,,-0.6180266397352476,,-1.783056617493856,-1.0122515761715212,0.353023137457865,,0.460349444767996
181329,SAINT JOSEPH BEREA,305 ESTILL STREET,KY,40403.0,0,8,5,2,1,8,3,0,1) # of groups=3,1.0017662007333197,,0.8952871941040919,0.6048691116220252,1.422401319449209,2.030504725737849,-0.7325626372298246
181330,RUSSELL COUNTY HOSPITAL,153 DOWELL ROAD,KY,42642.0,0,0,2,1,0,1,0,0,,-0.2258517907924286,,-0.0533777341594676,0.5517683255908907,,,-1.9676911079889428
181331,MCDOWELL ARH HOSPITAL,9879 KENTUCKY ROUTE 122,KY,41647.0,0,0,1,0,0,5,1,0,,0.7470039127232109,,,0.334469541024832,,,1.503316927503572
181332,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,KY,41041.0,0,8,4,2,0,5,3,0,1) # of groups=3,-0.0690879842797621,,-1.2508388640006722,-0.3418975294236211,,1.570916934800275,-0.4090695570077536
190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LA,70503.0,1,8,11,7,8,8,5,2,3) # of groups=5,-0.1058144671903366,3.0,-1.1371917863693817,0.796282382309096,-0.1041979112319523,0.4322385861279278,-0.8581945564515697
190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,LA,70301.0,1,8,10,7,7,9,5,2,3) # of groups=5,-0.2294783837946262,3.0,-1.4513869741654504,0.5742436378248806,-0.9243021434905392,1.0816261233142126,-0.5926510446742421
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,2000 CANAL STREET,LA,70112.0,1,8,7,4,7,9,5,2,3) # of groups=5,-0.4041953193361339,2.0,-0.3125810508691941,0.3221011440618119,-1.028321409241847,-0.0779284134219471,-1.35762315710396
190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,2390 WEST CONGRESS,LA,70506.0,1,8,6,2,5,9,4,1,2) # of groups=4,-0.5729015011868646,1.0,-1.2703036057817167,-0.8954147159244688,-1.7080943614022654,1.2307472108827204,0.0714408558566349
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,LA,71457.0,1,8,8,3,3,10,5,2,3) # of groups=5,-0.0720121309639728,3.0,0.052085422010259,0.2088827849792479,-0.5490511472738944,0.1853604160764434,-0.4117764636518762
190008,TERREBONNE GENERAL MEDICAL CENTER - PARISH,8166 MAIN STREET,LA,70360.0,1,8,10,6,7,9,5,2,3) # of groups=5,0.3139763833552527,4.0,0.47896030488877,-0.1744004992154449,0.4213659491075325,0.6617208307504994,0.0724511211529514
190011,OCHSNER LSU HEALTH MONROE,4864 JACKSON STREET,LA,71202.0,1,8,6,2,5,9,4,1,2) # of groups=4,0.0283480482942713,3.0,0.161215179965427,0.35696805192627,-0.1892310759145978,-0.0480694820121236,-0.2787178331501938
190013,WEST CALCASIEU CAMERON HOSPITAL,701 EAST CYPRESS STREET,LA,70663.0,1,8,9,3,5,11,5,2,3) # of groups=5,-0.1976741088518148,3.0,-0.9027462034398784,0.7353887179514161,-1.389635458242208,0.6091233007090984,0.0904767717744244
190014,OCHSNER ST MARY,1125 MARGUERITE STREET,LA,70380.0,1,8,5,3,2,9,4,1,2) # of groups=4,-0.1219936898598793,2.0,-2.4226912652355863,-0.1216229428801985,0.8693771485964304,0.6582405681155996,0.8473294854078899
190015,NORTH OAKS MEDICAL CENTER,15790 PAUL VEGA MD DRIVE,LA,70403.0,1,8,10,7,6,10,5,2,3) # of groups=5,-0.3069009267254113,2.0,-0.4350331472961089,-0.2900094295504679,-0.1054477387212332,-0.1577214083166027,-0.7457862289236711
190017,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,LA,70570.0,1,8,10,6,6,9,5,2,3) # of groups=5,-0.271940831738326,2.0,-1.232527780308053,0.0926287399862705,-0.1085203167171379,0.2713841495187165,-0.4749423840323434
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,LA,71301.0,1,8,10,7,7,9,5,2,3) # of groups=5,-0.6900433913741051,1.0,-0.8514485514549666,-0.6608489949292113,-0.7244623389515323,-0.3556240849056991,-0.9976576493416254
190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,LA,70791.0,1,8,6,5,5,9,5,2,3) # of groups=5,-0.0685025902518539,3.0,0.4411158191594121,-0.8551032517642425,-0.0268371410269591,0.0595460892989212,0.1281556358448087
190025,SAVOY MEDICAL CENTER,801 POINCIANA AVENUE,LA,70554.0,0,0,5,1,2,7,2,0,,-0.6245059124747768,,-2.1178331755585766,-0.2187175797228317,0.2960340309663943,,-0.3183411031751911
190026,RAPIDES REGIONAL MEDICAL CENTER,211 4TH STREET,LA,71301.0,1,8,8,7,6,10,5,2,3) # of groups=5,-0.3523858792524457,2.0,0.0555794330184687,-0.9234070902396811,-0.0840060406412895,-0.2775517266346949,-0.6826757155255198
190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY DRIVE,LA,70601.0,1,8,9,7,7,9,5,2,3) # of groups=5,-0.1379459766111285,3.0,-0.1505869542387301,-0.2828323241643248,-0.5968183204047787,0.432550236974144,-0.0537896417309739
190034,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,LA,70510.0,1,8,6,3,2,10,4,1,2) # of groups=4,0.1571725238874421,3.0,-0.0117062872463546,0.0759464537727076,0.6579696110413555,0.1306128521607582,-0.2537371221068377
190036,OCHSNER MEDICAL CENTER ACUTE,1516 JEFFERSON HWY,LA,70121.0,1,8,11,7,8,11,5,2,3) # of groups=5,0.2622958854653521,4.0,0.069942298670043,0.7531257925426369,-0.0609152150200489,0.5075506872612099,-0.141990820787441
190039,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,LA,70072.0,1,8,8,6,8,10,5,2,3) # of groups=5,-0.1343092624797901,3.0,-0.2934317101708079,-0.0148271611774929,0.4385133726178668,-0.1529288637090129,-1.077674189525932
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,LA,70458.0,1,8,10,7,6,11,5,2,3) # of groups=5,-0.141201585492089,3.0,0.1415161128334222,-0.2988933673809151,0.1741574572477056,-0.5346041038840301,-0.2273360602637434
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,1453 E BERT KOUNS INDUSTRIAL LOOP,LA,71105.0,1,8,11,7,7,9,5,2,3) # of groups=5,-0.3823766859171565,2.0,0.2189876962501982,-0.2469383602948313,-0.8673588522703197,-0.2079119831146269,-1.1638996336887415
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,LA,70526.0,1,8,9,3,6,7,5,2,3) # of groups=5,-0.2613339620486773,2.0,-2.140986260403239,0.9686317150869864,-0.3128041144192399,0.6865307062395412,-0.713631768996401
190045,ST TAMMANY PARISH HOSPITAL,1202 S TYLER STREET,LA,70433.0,1,8,8,7,8,11,5,2,3) # of groups=5,0.3175438750735416,4.0,0.2366307068308753,-0.4982110303394962,0.964798968665593,0.7833659146128639,-0.0792060672985189
190046,TOURO INFIRMARY,1401 FOUCHER STREET,LA,70115.0,1,8,10,6,8,9,5,2,3) # of groups=5,-0.2642875477563594,2.0,-0.1308734932658758,-0.6626239137046429,-0.6386900209110603,0.6437567431621781,-0.7569399759840936
190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,LA,70634.0,1,8,6,3,3,9,5,2,3) # of groups=5,0.0966773935726038,4.0,-0.7016490655961887,0.6630622413048168,1.05371853888069,-0.0109734672267709,-1.0353118403929715
190053,OCHSNER AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,LA,70546.0,1,8,6,4,3,10,5,2,3) # of groups=5,-0.8310950874110542,1.0,-1.006142757067729,-1.672579036293893,-2.321712112084755,1.2083776893458558,0.0263106677588374
190054,IBERIA MEDICAL CENTER,2315 E MAIN STREET,LA,70562.0,1,8,9,5,6,9,5,2,3) # of groups=5,-0.2994358374708664,2.0,-0.8374476805938618,-0.2839269740129516,-0.1508053144114431,0.2828058477132041,-0.681446089864624
190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LA,70601.0,1,8,11,7,7,10,5,2,3) # of groups=5,0.0885825752502244,4.0,0.0078162458278408,0.537704829565586,-0.3677512090301683,0.3661634529383758,-0.2590229583011261
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,LA,70808.0,1,8,11,7,7,10,5,2,3) # of groups=5,0.1626376284470837,4.0,-0.5030221857252914,0.7331969310080867,0.2461718062354588,0.3817363604836876,-0.2178384349445291
190065,BATON ROUGE GENERAL MEDICAL CENTER,8585 PICARDY AVE,LA,70809.0,1,8,11,7,8,9,5,2,3) # of groups=5,0.2723003467005586,4.0,-0.0896489376775735,0.8755259636639525,0.3275262117449589,-0.2829124334016928,0.7466030812336385
190079,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LA,70070.0,0,8,2,0,2,7,2,0,,1.1101124838168417,,,0.6275688456295638,0.7972560759772496,1.80488007318422,1.294605321025908
190081,,,,,0,0,4,2,1,4,2,0,,-0.6398010160495996,,0.0905676044020526,0.5089658465591995,-2.691378609286104,,-0.3236571473935027
190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,LA,71270.0,1,8,6,5,3,10,5,2,3) # of groups=5,0.248961525462666,4.0,0.0898298852164937,1.605457709190501,0.8914802358292325,-1.3212096324779912,-0.2455106503678824
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,LA,71075.0,0,0,4,2,1,7,2,0,,-0.140236173151288,,0.6738500176764457,-0.7699777891939676,-0.2492262194427448,,-0.2783861420562167
190090,WINN PARISH MEDICAL CENTER,301 W BOUNDARY AVE,LA,71483.0,0,0,2,1,0,7,1,0,,-1.734556099554698,,-2.285221454590937,-1.606517415546387,,,-0.9597405360034964
190098,OCHSNER LSU HEALTH SHREVEPORT,1541 KINGS HIGHWAY,LA,71103.0,1,8,8,6,6,8,5,2,3) # of groups=5,-0.3459962646936162,2.0,0.0404687545384346,0.3161976543375679,-0.3156734500549363,-0.5082254351091066,-2.0267093325853947
190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192,LA,71351.0,1,0,5,3,2,7,3,1,1) # of groups=3,-0.7925592999775446,2.0,-2.240696420674469,0.259657999095717,-0.3677180014634399,,-0.8455820076100223
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LA,70508.0,1,8,11,7,7,10,5,2,3) # of groups=5,-0.0679446265051165,3.0,-1.0650978998511222,-0.1219234564672874,0.2406675781558545,0.8120333821708472,-0.31995116155784
190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,LA,71463.0,0,0,4,2,1,6,2,0,,-0.3994398852249404,,0.4797836615697631,0.1537552827721649,-0.2492262194427448,,-3.300932582943949
190111,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,LA,71103.0,1,8,11,7,8,11,5,2,3) # of groups=5,-0.0414799041330071,3.0,-0.0035185580311169,0.4327898104055639,0.0862372952463967,-0.0113425443214838,-1.2699702071572196
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,LA,71040.0,0,8,4,2,2,6,3,0,1) # of groups=3,-0.3917480216276051,,-0.7977796197791754,-0.5434770515093477,-1.4953613097906353,1.203328633425074,-0.2702030428642215
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,LA,71220.0,0,0,5,2,2,8,2,0,,-0.7027831400774298,,-0.1857697922760208,-0.6329643547545377,-1.2736472319292866,,-0.7320578824102452
190118,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,LA,71052.0,0,0,2,0,1,6,1,0,,0.0904498779402391,,,0.2233747696176979,0.1113791436531595,,-0.191616077275456
190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,LA,71201.0,1,8,11,7,8,9,5,2,3) # of groups=5,-0.2419168612564269,3.0,-0.6383244831338113,0.0654823626315014,-0.6972927169373891,0.064338633906511,0.1946525293406208
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,LA,70817.0,1,8,5,0,5,7,4,1,2) # of groups=4,0.0071502063217294,3.0,,0.3169862469491027,-1.0047564076414208,0.582862788394492,0.2388065236372559
190133,ALLEN PARISH HOSPITAL,108 6TH AVENUE,LA,70648.0,0,0,1,0,0,5,1,0,,-0.0707405363338691,,,0.334469541024832,,,-0.8136256781581546
190140,FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,LA,71295.0,0,8,3,1,1,7,3,0,1) # of groups=3,-0.4023320084860674,,-1.3366878734075618,-0.4736171848020624,0.1835002162723403,1.5066378980472046,-3.132460673585417
190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,LA,71055.0,1,8,6,4,3,9,5,2,3) # of groups=5,-0.0670072256692235,3.0,-0.0127451547488441,0.3759932921987706,-1.4177236484858322,0.4673220342800985,0.5180544934754505
190145,LASALLE GENERAL HOSPITAL,187 NINTH ST/HWY 84 WEST,LA,71342.0,0,0,3,1,1,6,2,0,,-2.1655034710944903,,-0.7229308502889089,0.4139101063600955,-6.11094420280408,,-2.305836826437216
190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,LA,71269.0,0,0,4,1,1,6,2,0,,-0.2256591651339944,,-0.1091738271702542,0.2693475442434219,0.0392580710339785,,-1.8324095182340656
190160,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN ROAD,LA,71291.0,1,8,9,7,7,7,5,2,3) # of groups=5,-0.7713968987926679,1.0,-0.4519798665473371,-1.7197147453239947,-0.3548435221294855,-0.8278152566645972,-0.2786596070523057
190164,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD,LA,71446.0,1,8,7,4,3,8,5,2,3) # of groups=5,0.1317284307470798,4.0,-0.034760176346779,0.3817516687013573,0.3300177691062369,0.5445145795454784,-1.1417234522858732
190167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN,LA,70586.0,1,0,6,4,2,7,3,1,1) # of groups=3,-0.0087795604068206,3.0,-0.0426432650683622,0.6605554886283808,-0.4527160720842788,,-0.3599267536831905
190176,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,LA,70006.0,1,8,11,7,7,10,5,2,3) # of groups=5,-0.1129052163456064,3.0,0.4947299848030822,-1.589161966843288,0.7044113783345277,-0.0029279631348812,-0.2204710970056948
190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,LA,70363.0,0,8,7,2,2,7,3,0,1) # of groups=3,0.2779238668348848,,0.2710689524242099,-0.6069183135999588,0.2299589189281247,0.9271443289787072,0.810400097950388
190184,CITIZENS MEDICAL CENTER,7939 U S HWY 165 SOUTH,LA,71418.0,0,0,4,1,1,6,2,0,,-0.5593055603226045,,0.2256027308944662,-1.6780534102139235,0.1835002162723403,,-1.3090769598438812
190190,"CALDWELL MEMORIAL HOSPITAL, INC",411 MAIN STREET,LA,71418.0,0,0,2,1,0,2,0,0,,0.7118701666045806,,1.1430197415808816,1.5233939658646944,,,-1.5663643528288471
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4200 NELSON ROAD,LA,70605.0,0,8,5,0,2,8,3,0,1) # of groups=3,-0.1613718139803877,,,-0.9675164821636976,0.8693771485964304,0.4402840902198176,-1.6761821780688633
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,17000 MEDICAL CENTER DR,LA,70816.0,1,8,9,6,6,10,5,2,3) # of groups=5,-0.1029434108979572,3.0,-0.656267332606763,0.0767380338145006,0.3955585273437106,-0.2922068275939194,0.0151305074282201
190204,,,,,1,8,6,5,5,8,5,2,3) # of groups=5,-0.3018729616247224,2.0,0.1802333755746758,-0.810320308842795,-1.04790258963674,0.3518774290738642,-0.0844025081825296
190208,EAST CARROLL PARISH HOSPITAL,336 NORTH HOOD STREET,LA,71254.0,0,0,2,1,0,4,1,0,,-2.048914825718287,,0.6031446137291842,-4.262163601590773,,,-2.853401042272428
190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,LA,71449.0,0,0,2,1,1,6,1,0,,-0.2691179700229716,,-2.0620370825477896,1.3228187902302837,0.1113791436531595,,-0.5982283659313474
190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,LA,70360.0,0,0,3,0,1,3,2,0,,-0.0944933382398263,,,0.983754205934402,0.399863434129883,,-2.977601251903712
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,LA,71201.0,0,0,3,0,1,5,2,0,,-0.8221517111035478,,,-0.3558703043575706,0.2556212888915212,,-3.652918123462133
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,LA,70810.0,0,8,3,0,2,2,2,0,,0.2947778015899507,,,0.6069232338214866,0.1112173481339573,1.8063831878822765,-2.712237867701141
190255,PARK PLACE SURGICAL HOSPITAL,4811 AMBASSADOR CAFFERY PARKWAY,LA,70508.0,0,0,2,0,3,3,2,1,,-0.4192168284645353,,,1.0172691101103142,-0.105562534857869,,-3.627807254130648
190256,STERLING SURGICAL HOSPITAL,989 ROBERT BLVD,LA,70458.0,0,0,3,0,2,2,1,0,,-1.713182208673735,,,-2.4370694094744154,0.664800224153492,,-4.745690134055737
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM RD,LA,70508.0,0,8,3,0,2,2,2,0,,0.8662728920991005,,,0.5155227425192705,1.2446965629455418,2.030504725737849,-1.3188869252273925
190266,THE SPINE HOSPITAL OF LOUISIANA,"10105 PARK ROW CIRCLE, SUITE 250",LA,70810.0,0,8,2,0,1,2,1,0,,1.4715399123092356,,,1.9339172750410487,1.265316305560053,1.878311730185404,0.2561763602347714
190267,AVALA,67252 INDUSTRY LANE,LA,70433.0,0,8,3,0,2,3,3,0,1) # of groups=3,0.446455815847684,,,0.744368046851873,0.5536908573860937,1.7238299358498983,-2.63816673715114
190270,OUR LADY OF THE LAKE SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,LA,70458.0,0,8,3,0,2,2,2,0,,-0.333501042720258,,,-0.900963117898108,-0.8127179645185213,2.030504725737849,-2.7486001237705806
190274,OCHSNER MEDICAL CENTER-KENNER,180 WEST ESPLANADE AVENUE,LA,70065.0,1,8,9,4,6,10,5,2,3) # of groups=5,0.2317752318770256,4.0,-0.1945937282848837,-0.1311454863569349,1.0164846990352878,0.2069255844205142,0.2857299728162442
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,LA,71101.0,0,8,3,0,2,2,2,0,,0.4771208270859718,,,0.2591991818547282,1.0877795863315252,1.4334424320794066,-1.996153491094893
190298,CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,LA,71301.0,0,8,4,0,2,5,3,0,1) # of groups=3,-0.0467356810651764,,,-0.7451650936082006,-0.933574404822959,1.8813836381693416,-0.6752961831103137
190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,LA,70403.0,0,8,4,0,2,4,3,0,1) # of groups=3,0.5875641129029412,,,0.6034840082738464,0.3373276395285509,1.6488294855628325,-0.92850867730047
190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,LA,70043.0,0,8,3,1,2,8,3,0,1) # of groups=3,0.3856871099560378,,-0.4997464782457554,1.0036104217059612,-0.1042573317625108,1.0170174021505929,0.6169152242451204
190312,OUR LADY OF THE ANGELS HOSPITAL,433 PLAZA STREET,LA,70427.0,1,8,5,3,2,8,4,1,2) # of groups=4,0.7641309733719772,5.0,0.6471646342012988,0.9093674355002522,0.2924085676429834,1.352156103711699,0.4990807528300501
190313,NEW ORLEANS EAST HOSPITAL,5620 READ BLVD,LA,70127.0,0,8,2,0,2,8,2,0,,0.0387611094472047,,,-0.2036076145829649,0.9054376849060208,-0.0864931506739672,-0.8761704746164987
190316,THE GENERAL,"3600 FLORIDA BLVD, SUITE 2020",LA,70806.0,0,0,1,0,1,5,1,0,,0.4366459715129085,,,-0.7340628833744081,1.4110119356821584,,0.7966079378293639
190317,OCHSNER LSU HEALTH SHREVEPORT-ST MARY MEDICAL CENT,911 MARGARET PLACE,LA,71101.0,1,8,3,0,5,4,4,1,2) # of groups=4,-0.3834949029565184,2.0,,1.0258148659199942,0.789420508247551,-0.5004915818634329,-4.903080488441576
190318,ACADIAN MEDICAL CENTER,3501 HIGHWAY 190 EAST,LA,70535.0,0,8,5,2,2,9,3,0,1) # of groups=3,-0.3072756956083531,,-0.4769542804803288,-1.0154091282512738,0.2219176328786276,0.1332863451054159,-0.4758385070324176
